##OTU ID	11509	208MM	04409	06409	171MM	01112	02507	183MM	08209	227MM	02901	04303	200MM	08601	01207	10712	191MM	220MM	04603	197MM	10524	02701	04305	02912	204MM	01101	181MM	179MM	01601	07505	07507	10205	201MM	01212	11401	06324	219MM	193MM	10509	07501	08609	228MM	07603	02301	04307	04609	04407	177MM	06401	10603	07107	232MM	211MM	02705	10724	08605	02703	03112	10624	173MM	03124	01124	01603	223MM	03412	10503	01107	03407	210MM	02707	172MM	02312	10612	10201	186MM	11407	03101	174MM	213MM	01605	182MM	03103	03401	02907	212MM	04503	03601	205MM	06412	02303	11524	10703	07109	04312	02524	10609	02503	10224	187MM	10207	06407	03405	08207	03624	10601	10701	06403	10707	02909	07524	01109	178MM	01203	196MM	01607	03612	11503	03424	11505	04401	02309	11409	184MM	01224	218MM	03105	08203	02512	194MM	03605	03609	202MM	207MM	06312	04524	185MM	07105	04512	10607	03403	06307	02905	07112	02305	07103	04505	02505	188MM	03603	06303	203MM	02924	04624	08224	02709	02724	10709	04324	08603	175MM	190MM	10212	216MM	06424	03409	04412	06301	226MM	11405	10605	02903	11501	10507	10705	10203	199MM	04424	08624	02712	10209	07509	04507	01624	206MM	11424	04501	08612	04612	04403	195MM	02324	176MM	04607	10501	209MM	01609	02307	04405	08607	01103	03607	07601	229MM	04601	07512	10512	217MM	07101	03107	02501	11403	01105	11507	192MM	08205	10505	07607	07503	07605	221MM	04301	01205	07624	07609	224MM	222MM	04605	214MM	01201	11412	01209	04309	06305	02509	03109	08201	06405	07124	taxonomy
Zotu173	0	0	150	119	0	0	0	0	1	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873	0	0	0	0	0	0	0	0	4	0	0	0	224	0	123	0	0	0	19	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	1	1	0	0	183	0	0	0	0	0	0	0	1	0	0	1	0	6	0	0	0	1	1	0	4	0	0	0	0	180	1	0	0	0	0	0	0	0	0	0	0	5	0	1	4	0	0	0	0	0	307	0	0	0	0	0	0	0	0	2	0	0	0	0	0	72	10	348	0	0	81	1	0	30	0	2	0	0	0	0	0	0	3	15	0	0	0	0	0	0	0	0	0	104	0	1	10	87	0	0	0	0	0	0	0	1	0	1	138	42	0	0	0	0	0	0	0	0	0	0	0	0	0	38	124	1	0	0	1	159	0	0	0	16	1	0	18	0	0	0	1	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0	18	47	200	27	0	0	0	0	0	1	Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;
Zotu234	0	0	60	1	0	0	0	0	43	0	81	0	0	0	264	0	8	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	56	0	3	0	2	5	0	0	13	0	31	116	0	0	0	128	0	16	88	0	4	5	0	0	0	0	0	0	306	0	0	0	0	1	11	0	0	0	0	0	0	2	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	83	2	0	0	0	0	0	0	0	82	0	19	19	2	0	1	0	0	31	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	649	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	386	0	31	0	0	0	0	0	11	0	762	0	3	22	18	0	1	0	0	0	1	0	0	0	46	0	0	0	1	0	7	0	1	0	0	0	0	0	0	0	0	4	28	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	15	0	0	5	0	0	1	0	0	26	0	0	0	0	0	45	5	0	0	40	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;
Zotu462	0	0	64	0	0	32	0	1	0	0	0	0	0	0	0	9	0	1	0	0	1	0	0	2	0	0	0	0	38	0	0	0	0	15	0	0	0	0	1	0	0	0	0	1	2	0	0	1	1	2	0	0	0	21	0	115	10	0	0	0	0	0	5	0	0	0	0	0	0	19	0	24	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	40	1	2	0	0	0	0	0	0	0	0	34	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	53	30	0	2	1	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	3	56	0	0	0	0	48	0	19	0	0	1	0	0	13	0	45	0	0	0	0	4	0	0	64	0	0	0	2	0	0	0	1	0	0	2	0	0	20	7	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	18	182	0	0	0	0	0	0	0	7	0	0	0	0	1	66	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	4	0	1	0	0	99	0	1	0	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
Zotu412	0	0	43	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	105	0	0	0	0	0	0	168	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	1	0	0	1	0	0	0	23	0	0	0	0	0	621	1	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	38	0	0	29	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0	0	1	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
Zotu682	0	0	29	2	0	1	0	0	0	0	3	0	0	0	40	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	31	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	22	21	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	0	21	0	0	0	0	0	0	5	0	0	5	20	8	0	0	0	0	0	0	1	0	0	14	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	6	0	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;;
Zotu79	0	0	27	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	275	0	0	0	1	0	0	0	0	0	9	29	0	0	583	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	27	0	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	2	1463	1	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	255	25	0	0	0	0	0	0	0	1	0	0	0	0	0	2181	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	12	0	1	72	0	0	0	0	0	2	0	3	0	0	0	1	0	0	0	0	0	1	0	2	7	0	5	0	0	22	0	0	2035	0	0	0	0	0	0	0	0	2	0	0	207	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
Zotu243	0	0	45	47	3	34	0	1	0	0	0	0	0	0	45	24	6	39	0	1	4	0	3	11	0	46	0	11	1	38	19	0	0	34	2	0	2	0	0	18	174	0	0	0	0	10	32	0	21	0	112	3	3	0	3	6	0	12	0	0	0	0	0	8	15	0	56	0	2	50	0	22	1	0	3	12	0	0	1	0	2	32	0	0	0	0	65	1	12	109	1	1	160	25	0	0	0	3	7	0	10	0	0	2	0	1	5	0	0	1	0	0	15	0	0	26	0	4	0	37	38	24	6	2	0	66	0	0	0	9	48	10	5	1	5	1	93	60	2	0	0	36	41	3	0	0	5	0	15	0	0	0	0	3	275	0	160	1	0	1	1	1	0	7	0	204	0	0	47	0	0	0	0	72	0	6	4	1	10	0	0	0	0	0	3	0	163	10	33	0	1	0	22	0	2	0	28	0	132	46	10	0	1	0	22	10	0	0	45	0	8	0	0	1	0	5	80	20	1	0	0	12	17	60	242	1	0	0	0	11	18	0	0	0	11	0	0	8	Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Eggerthella;
Zotu192	0	0	19	2	1	0	0	1	0	0	116	1	9	8	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	2	292	1	0	18	2	0	0	1	0	0	0	0	0	0	0	3	1	49	0	0	0	2	0	0	11	18	4	0	0	2	0	0	0	0	0	749	0	0	0	0	0	0	0	0	0	0	28	3	2	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	56	0	1	0	1	0	1	0	1	0	28	2	0	0	0	0	2	520	0	0	0	1	0	0	0	1	8	0	22	10	0	1	0	0	0	0	0	0	0	131	1	0	389	0	0	0	0	0	0	0	0	0	6	0	93	0	0	0	0	0	37	50	0	3	0	758	145	0	110	0	0	29	0	33	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	13	0	19	0	15	101	0	2	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	8	0	0	0	2	0	0	0	0	0	3	0	0	1	0	2	4	0	0	0	0	0	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
Zotu333	0	0	11	2	0	2	3	0	0	0	0	0	0	0	48	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	50	0	0	87	12	0	0	0	0	1	1	0	0	0	0	0	0	0	34	0	1	0	0	7	0	0	1	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	4	0	0	0	72	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	148	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777	0	0	0	0	0	0	10	0	36	0	0	3	0	0	0	0	0	0	0	259	0	0	0	0	0	0	209	237	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;
Zotu263	0	0	15	4	0	0	0	1	15	9	0	0	6	0	49	0	2	14	28	0	17	0	39	32	0	0	0	2	41	0	7	0	0	23	9	8	3	0	42	10	0	0	0	0	0	12	16	0	0	56	51	2	0	0	6	0	0	11	0	1	4	8	11	0	29	0	0	6	1	13	1	0	22	0	1	17	0	0	0	110	1	30	0	35	0	0	22	0	1	1	3	0	44	0	0	205	0	2	1	0	0	0	0	7	0	1	0	1	118	1	0	0	11	1	0	6	23	5	0	25	0	39	0	7	1	57	0	0	2	2	18	0	13	252	1	0	46	39	42	0	1	0	19	62	0	0	13	3	15	0	0	4	0	0	134	0	0	0	0	2	0	4	0	7	10	97	0	2	14	0	0	23	77	0	0	0	2	1	10	0	0	0	0	0	10	0	15	1	17	1	0	0	32	1	13	0	0	126	0	0	9	0	2	44	3	64	0	0	53	0	17	0	0	1	0	18	13	9	29	0	0	12	0	9	72	2	0	3	0	10	32	1	0	0	17	0	0	6	Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Eggerthella;
Zotu386	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	15	0	59	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	23	0	0	0	408	0	0	96	0	0	108	55	0	0	0	2	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	530	3	0	3	0	0	0	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	10	45	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	1	0	1	17	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	105	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	260	0	0	0	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;
Zotu640	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	50	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	44	0	0	0	0	0	1	2	0	0	6	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	0	0	0	0	39	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	7	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	41	70	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;
Zotu570	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	15	0	0	0	259	0	0	17	0	0	20	8	0	0	0	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	326	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	5	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	69	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	60	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;
Zotu1068	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	29	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	0	0	0	5	0	2	0	0	0	0	0	74	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	3	7	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	35	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	0	3	0	0	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;
Zotu450	0	0	5	0	0	0	1	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	108	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	83	79	0	0	0	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;
Zotu36	0	0	4	19	0	0	0	0	0	0	0	0	0	12	0	0	16	0	218	4	0	0	43	0	1	1	0	0	2	0	988	1	0	837	6	1	0	0	0	3271	11	0	0	0	0	150	14	0	6	0	0	0	0	0	14	9	0	4	51	4	7	0	65	0	0	0	0	25	0	1	0	16	0	0	0	1	1	0	2	467	6	0	1	0	2	0	0	8	4	0	2	0	0	32	1	0	0	96	0	1515	1	1	0	4	0	0	11	1	1	0	1	0	0	4	0	14	0	3	1	7	0	7	0	142	0	0	1	0	0	0	6	0	0	1	604	0	0	0	1	1	0	0	0	0	0	0	8	0	0	0	1	0	287	0	2	0	0	1	4	0	0	107	0	0	41	2	0	0	4	0	0	0	0	1	0	0	24	746	5	1665	4088	0	0	0	8	0	1	111	7	0	3	0	194	0	0	0	0	0	1	2	19	7	1	256	706	1	0	1	1	0	2	0	0	1	0	0	0	2550	0	2	0	0	1	6	3	0	0	1	0	2	146	19	0	0	0	0	0	0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
Zotu419	0	0	3	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	418	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae;;
Zotu248	0	0	5	34	112	0	0	34	0	65	0	0	77	0	0	0	0	187	0	13	0	0	0	0	13	0	0	0	28	0	0	45	2	30	4	3	102	5	0	0	0	17	0	0	0	0	18	0	27	0	0	28	84	0	0	18	0	37	13	0	8	0	3	79	0	0	0	89	187	0	30	0	0	0	70	55	0	51	30	0	0	0	0	0	72	0	0	1	15	0	16	0	0	0	0	0	0	2	174	21	11	2	0	0	0	0	132	0	0	2	0	4	0	107	0	0	0	7	0	19	0	31	40	4	0	0	0	0	2	0	0	0	88	0	0	0	0	0	0	71	0	0	0	0	0	0	50	11	0	0	26	0	2	0	0	4	0	11	0	8	17	13	3	16	44	2	0	66	75	0	0	0	0	0	33	35	25	0	65	38	0	1	0	7	42	0	0	0	42	15	0	11	0	0	71	0	0	0	0	0	0	14	69	0	0	0	39	0	0	0	40	0	12	46	0	0	0	0	0	1	0	0	12	0	0	26	0	47	0	51	0	0	0	0	0	0	0	2	Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Bilophila;
Zotu280	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	377	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	5	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	19	0	0	78	0	0	0	0	0	1	0	1053	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	676	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
Zotu429	0	0	3	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	755	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	52	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
Zotu50	0	0	1	3	0	39	0	0	0	0	0	0	0	0	927	35	0	0	0	0	0	92	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	174	0	0	0	0	0	0	0	0	0	0	0	0	460	0	0	72	0	0	0	0	0	0	2	0	0	5	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	2	0	0	0	1	0	3927	0	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	64	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	5	0	394	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	2	75	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	43	0	0	1	0	0	0	0	0	0	0	1	371	0	1	0	0	0	0	463	0	0	0	0	8462	22	120	0	0	0	0	0	0	0	Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;
Zotu129	0	0	1	1	2	0	0	2	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	950	0	0	44	290	0	0	0	0	0	1	0	201	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	100	277	0	0	0	0	0	0	499	2	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	153	0	0	0	0	0	1	164	0	0	0	0	0	0	0	0	0	0	2	0	33	0	0	352	0	0	0	0	0	0	0	802	93	0	0	0	0	0	0	0	257	0	0	0	0	0	0	22	0	0	12	66	0	2	0	0	1	0	198	0	1	0	0	0	0	0	0	0	0	0	231	0	0	0	245	0	161	318	0	0	0	0	1	286	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	86	0	1006	0	0	0	61	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	2141	0	1	35	877	0	0	0	0	0	0	17	0	0	0	0	0	0	3	Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;
Zotu1849	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;;
Zotu645	0	0	1	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	60	0	0	1	0	0	0	1	0	69	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	1	1	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	152	0	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
