##OTU ID	11509	04409	06409	01112	02507	08209	02901	04303	08601	01207	10712	04603	10524	02701	04305	02912	01101	01601	07505	07507	10205	01212	11401	06324	10509	07501	08609	07603	02301	04307	04609	04407	06401	10603	07107	02705	10724	08605	02703	03112	10624	03124	01124	01603	03412	10503	01107	03407	02707	02312	10612	10201	11407	03101	01605	03103	03401	02907	04503	03601	06412	02303	11524	10703	07109	04312	02524	10609	02503	10224	10207	06407	03405	08207	03624	10601	10701	06403	10707	02909	07524	01109	01203	01607	03612	11503	03424	11505	04401	02309	11409	01224	03105	08203	02512	03605	03609	06312	04524	07105	04512	10607	03403	06307	02905	07112	02305	07103	04505	02505	03603	06303	02924	04624	08224	02709	02724	10709	04324	08603	10212	06424	03409	04412	06301	11405	10605	02903	11501	10507	10705	10203	04424	08624	02712	10209	07509	04507	01624	11424	04501	08612	04612	04403	02324	04607	10501	01609	02307	04405	08607	01103	03607	07601	04601	07512	10512	07101	03107	02501	11403	01105	11507	08205	10505	07607	07503	07605	04301	01205	07624	07609	04605	01201	11412	01209	04309	06305	02509	03109	08201	06405	07124	taxonomy
Zotu73	744	0	0	97	0	0	0	0	0	0	141	0	2	0	1	0	0	0	111	0	0	17	0	0	369	0	56	113	0	0	0	0	0	0	238	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	96	0	0	0	0	13	0	0	5	15	0	0	395	0	0	43	0	0	1	0	0	0	0	0	0	0	0	16	2	0	0	0	18	1	0	1	0	5	232	0	3	0	0	35	25	3	0	317	140	0	0	0	43	5	261	0	0	0	0	0	1	1	17	46	0	0	0	0	2	0	0	0	0	0	0	0	0	256	0	0	0	0	3	1	0	0	0	0	0	34	0	1	0	0	0	21	4	0	0	0	58	0	0	0	434	0	0	0	0	0	0	0	1	392	0	150	0	0	2	110	0	0	8	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;
Zotu6	154	380	33	215	2101	229	1023	4	1	1222	140	94	22	705	532	135	3946	251	2098	205	868	80	3356	14	309	252	49	3267	789	314	137	307	0	178	107	142	308	2	1986	141	65	2	4	371	474	678	529	366	32	31	30	1746	1039	38	883	0	133	54	512	11	38	273	7	1334	102	198	5	86	1336	564	307	342	389	3314	0	775	8695	32	177	85	3	5691	2445	424	3	1137	0	773	529	138	1075	0	487	1	354	13	4	125	0	789	58	818	284	2	116	38	270	823	49	2064	2	1	2	105	36	1000	0	1706	1	2	972	3	411	4748	1	1110	1709	312	1083	1193	732	1393	155	1	28	575	353	852	0	5	484	80	9	139	1	17	250	277	143	436	3	319	115	1500	103	5	263	565	1009	1402	2028	430	5259	212	1154	643	113	1917	4	522	3	148	2	5	153	92	83	1	522	1734	0	1519	6	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia-Shigella;
Zotu18	321	0	246	55	35	0	0	1	0	1	82	236	73	3	380	66	0	0	399	3	1175	305	2	9	832	0	501	1	1	0	31	0	2	65	183	2568	44	785	1697	639	2	2	47	0	0	0	0	1	173	87	31	1	129	0	0	0	0	408	3	1	13	771	19	0	244	9	1	32	3	4	311	663	0	0	9	1	2	310	1	986	15	0	2	0	111	0	21	0	0	68	340	48	3	1	0	28	185	180	10	478	346	27	0	0	81	68	758	773	1	163	165	0	13	1	31	20	1	1	13	487	107	22	0	119	1	2	0	0	1	0	0	2	3	27	236	237	1011	0	4	25	0	11	43	1	7	595	0	0	154	449	486	0	69	378	337	130	399	256	1	0	2	0	0	1	0	261	0	209	3	0	11	99	0	0	103	0	309	0	0	5	1	0	8	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;
Zotu106	155	0	0	0	0	0	0	0	0	0	0	60	1	0	16	6	0	0	0	485	0	0	0	2	847	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	26	0	0	0	0	0	0	0	1	0	0	0	0	0	0	20	0	1	1	1	0	0	9	0	0	0	0	0	1	0	0	0	147	0	2	0	0	9	1	15	0	0	0	0	63	0	7	0	118	0	0	0	5	74	0	0	0	950	0	0	0	1	0	17	0	0	0	0	0	4	0	0	0	0	1	0	1	0	0	0	1	0	42	0	0	0	0	1	0	1	14	0	1	41	0	0	69	0	0	0	1	0	0	11	460	0	0	0	0	0	0	0	0	0	482	0	0	0	3	4	0	0	6	0	0	0	0	0	0	0	1	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;
Zotu39	128	2	119	86	188	1	0	43	0	0	112	63	29	0	139	497	0	0	217	341	0	4	172	28	193	1	43	105	0	116	16	34	0	128	208	3	34	122	470	22	8	13	23	0	0	0	0	0	0	499	161	1	155	0	0	0	0	0	3	0	132	657	78	0	80	70	23	115	0	48	66	60	0	0	76	0	1	412	0	419	17	0	0	0	302	0	2	0	0	28	97	30	0	0	229	43	169	88	46	290	2	17	0	0	44	51	0	0	0	353	0	0	9	5	61	2	0	0	12	28	58	43	0	80	0	1	1	0	0	339	0	0	19	44	0	51	331	0	3	67	0	30	34	0	177	61	0	0	109	57	61	0	125	0	18	46	3	0	0	0	336	0	0	0	0	274	1	12	0	0	9	88	185	0	158	50	158	0	111	0	0	507	28	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;
Zotu20	48	472	1	20	185	62	1	45	16	214	18	47	4	1323	3	3	3	1	29	0	389	301	12	1	0	1	522	1	188	2	0	408	934	38	30	276	2	12	61	4	0	0	0	0	0	638	314	320	106	1	0	1	1	0	2	19	0	826	0	74	1	0	2	1	4	0	0	2	2	31	328	62	29	146	2	598	0	93	14	413	0	23	1003	12	10	83	0	15	1173	0	0	0	273	0	13	20	928	88	3	20	0	487	1	34	0	135	378	0	0	0	285	0	0	0	0	0	2	395	0	189	1	0	91	23	1	356	373	382	0	0	1	546	0	25	11	442	365	5	0	0	0	2	1	254	1	0	782	183	9	623	151	0	25	13	157	9	15	0	162	202	1	0	467	0	10	33	0	112	155	43	0	53	5	1	3	79	7	4	408	183	0	0	0	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
Zotu90	47	0	0	0	124	0	0	0	16	0	1	19	0	10	0	0	2	0	0	0	0	1	8	0	0	1	262	0	0	0	0	43	8	111	0	1	0	1	5	1	0	0	0	0	40	82	77	334	5	0	0	0	3	1	1	0	1	0	0	36	0	0	0	10	0	0	0	0	0	4	0	17	32	0	0	55	82	1	34	0	0	0	962	0	0	5	0	0	10	0	1	0	0	1	12	2	6	1	0	1	0	0	0	0	0	0	120	0	0	2	1	0	0	0	0	0	0	2	0	85	1	0	78	0	0	107	341	140	0	45	0	1	0	0	6	0	12	0	0	0	0	0	0	2	0	3	165	0	0	1	86	1	1	0	35	0	2	0	0	97	0	25	302	0	8	19	0	0	0	45	0	17	0	0	0	0	0	0	256	0	0	0	0	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
Zotu239	76	0	0	0	0	0	0	0	0	0	0	21	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	5	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	4	73	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	60	0	80	0	0	0	0	0	0	0	0	1	3	0	0	34	40	0	0	0	0	5	0	0	0	0	0	0	0	31	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	26	0	0	8	0	0	0	0	0	0	44	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	0	0	6	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;
Zotu361	49	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
Zotu29	39	1	6	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	631	0	5	8	0	7	0	0	4	0	1	98	35	76	0	0	3	196	0	63	45	0	0	0	0	0	150	352	0	3	20	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	522	18	0	0	0	0	0	47	0	254	0	0	0	65	11	0	0	1	95	1	0	0	0	0	0	9	2	14	0	146	0	0	0	0	454	50	35	1	0	0	0	0	0	0	0	0	0	0	0	1	47	0	42	21	0	15	0	66	0	457	0	0	0	0	0	325	154	0	0	0	0	0	0	3	0	0	0	31	9	0	8	0	60	0	1	0	0	0	0	2	0	0	9742	0	1	35	0	4	0	0	0	0	74	1	0	0	3	0	1	0	0	67	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium sensu stricto 1;
Zotu179	68	0	0	0	0	0	1	0	0	0	0	44	15	0	0	0	0	0	0	13	0	0	0	0	0	41	0	0	0	0	96	0	0	0	8	0	15	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	7	70	0	0	0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	196	0	1	0	0	0	0	0	0	0	0	1	16	0	11	86	104	0	0	0	0	16	0	0	0	0	0	0	0	17	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	18	0	0	9	0	0	0	0	0	0	200	0	45	0	0	0	2	0	0	0	0	0	0	0	88	101	0	0	0	0	0	0	0	0	18	0	0	0	0	0	15	Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;Sutterella;
Zotu68	42	49	0	0	0	0	0	0	6	2	0	2	0	1	3	4	0	0	0	0	0	0	0	0	0	0	2	0	455	459	0	0	388	296	94	0	1	5	0	2	0	0	0	0	2	13	1	277	1	0	0	0	0	0	0	0	0	730	0	3	0	0	0	0	33	2	3	0	0	0	1	0	29	0	2	136	0	47	0	368	0	0	4	124	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	28	0	0	2	0	1	434	174	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	35	0	0	1	4	2	0	0	0	1	0	1	0	0	49	0	0	0	0	1	0	1	0	0	0	6	1	29	0	0	0	0	3	3	0	0	0	107	0	1	237	0	1	0	1	0	0	0	0	0	545	0	3	1	459	0	1	0	0	0	1	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
Zotu55	46	0	44	0	0	0	0	121	0	0	0	0	0	0	1	1	0	0	1	0	0	2	66	0	0	0	83	0	0	258	0	0	0	0	118	1467	0	56	0	8	2	0	3	0	0	0	0	1	214	1	0	0	58	1	0	0	0	1	0	0	25	2	50	0	59	149	27	0	0	0	25	22	0	0	0	0	0	169	0	1	0	0	0	0	0	0	42	0	0	0	39	6	0	0	0	0	0	0	0	139	532	0	0	0	0	38	0	0	0	173	0	0	0	17	0	200	0	1	1	33	30	10	0	0	0	0	1	0	0	1	0	0	1	14	474	23	1	0	10	53	0	9	85	0	0	0	0	0	0	5	62	0	1	0	1	0	569	1	0	0	123	0	0	0	0	0	0	24	0	0	4	1	349	0	72	17	307	0	0	0	0	0	11	Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;
Zotu54	33	65	121	54	257	1	0	0	0	1	71	21	4	41	47	11	0	0	97	69	0	157	0	2	55	0	0	0	0	176	0	0	0	136	0	622	0	1	439	11	0	0	2	0	0	0	0	0	95	12	14	0	13	0	1	0	0	393	2	0	23	72	1	0	181	25	0	22	0	0	0	135	0	0	0	0	0	0	0	310	2	0	0	0	30	0	0	0	0	9	77	3	1	0	166	0	71	37	1	0	68	7	0	0	43	122	649	0	0	0	0	0	0	1	3	109	0	42	4	0	17	1	0	37	0	0	2	297	0	17	1	1	0	1	23	0	179	0	0	2	0	20	12	0	0	17	0	0	22	428	0	0	18	0	4	45	117	0	0	0	0	2	0	0	0	93	63	380	0	0	0	1	198	0	35	6	205	0	559	0	0	0	1	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Clostridium innocuum group;
Zotu96	23	2	163	3	0	0	659	0	762	0	0	4	0	0	0	0	14	10	0	0	55	50	0	0	1	111	11	1	0	0	2	135	0	2	0	15	0	1	6	0	1	0	0	2	2	62	0	0	31	0	0	483	0	1	54	0	0	10	0	207	0	0	0	1	0	0	2	0	0	1	1	187	1	0	0	0	1	0	2	8	0	16	1	0	1	0	0	1	0	0	0	0	0	0	0	6	10	0	1	2	0	22	0	0	12	0	3	0	0	7	88	0	0	0	0	6	1	5	0	11	0	0	290	0	0	13	0	63	0	87	0	129	4	0	19	43	16	9	0	0	2	8	0	7	2	4	2	1	2	2	16	0	20	458	131	0	51	4	1	0	0	1	55	0	1	0	11	0	3	0	0	0	2	0	0	7	0	0	0	0	0	9	0	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
Zotu65	35	129	90	43	49	0	0	0	0	0	73	59	2	0	13	11	0	41	394	113	52	301	0	1	61	26	128	332	0	38	41	80	1	42	2	0	8	0	0	6	0	1	3	293	0	0	0	0	0	44	2	0	19	0	31	0	0	14	0	0	8	31	2	0	40	21	1	11	14	0	0	0	0	0	16	0	0	0	1	216	0	0	0	0	21	0	1	0	0	10	17	2	0	0	18	2	36	8	3	0	41	3	0	0	0	88	162	1	0	37	0	0	0	1	3	52	0	0	10	113	35	1	0	17	0	0	73	0	0	22	0	269	1	3	16	10	475	0	0	4	0	30	28	0	4	88	0	1	18	76	89	0	14	0	42	161	145	0	0	0	110	0	340	0	0	62	79	12	0	0	0	7	148	0	36	4	165	0	159	16	0	80	0	Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;
Zotu84	28	15	188	0	0	0	290	1	400	1	1	86	1	0	0	0	64	11	1	0	26	38	2	1	0	304	7	2	0	0	1	3	0	2	1	26	0	261	6	0	2	0	0	2	1	31	0	1	42	0	0	194	0	2	76	0	0	19	1	32	0	0	0	1	0	2	2	1	17	1	3	69	0	1	0	0	1	0	3	7	0	33	13	0	0	0	0	0	0	2	20	2	0	0	1	2	4	0	1	4	0	38	0	0	20	0	5	0	0	9	19	0	0	0	3	11	0	3	0	9	2	0	93	0	0	5	0	103	0	92	1	95	0	0	11	56	10	19	1	1	2	6	4	0	2	10	2	8	12	0	13	0	10	267	293	0	54	74	0	614	16	1	51	1	0	1	33	6	18	0	0	0	0	2	0	12	0	0	0	0	0	15	0	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
Zotu293	15	0	0	5	6	0	0	0	4	0	5	0	3	0	0	0	20	0	72	1	0	0	0	4	0	0	0	5	0	5	0	8	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	16	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	1	0	0	1	4	0	0	0	47	0	65	1	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	13	0	0	0	0	5	0	0	0	3	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	9	0	0	1	34	0	0	0	0	0	1	0	1	0	0	0	6	6	0	0	0	Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Veillonella;
Zotu32	22	0	0	84	1266	0	0	0	0	1	161	0	2	0	0	4	0	1	0	0	0	77	0	1	35	0	0	0	0	0	0	0	0	0	0	1	24	2	1	0	0	114	62	0	2	0	0	0	0	2	5	0	0	0	1	1	0	749	11	0	108	2653	12	0	2	461	3	13	0	0	0	1	0	0	157	0	0	1	0	1	0	2	0	0	328	0	1	0	0	237	0	3	0	0	368	0	928	5	0	11	510	0	0	0	296	65	1706	0	0	0	0	0	0	0	0	477	0	2	0	0	24	18	0	49	0	0	0	0	0	1	2	0	1	35	212	2	0	0	0	94	0	30	6	0	0	1	0	153	299	0	0	0	89	0	0	23	1224	0	0	0	1	2	0	0	0	2	1	226	1	1	0	17	1	0	36	10	1	0	265	0	0	0	0	Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;
Zotu94	19	0	1	0	0	0	0	24	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315	10	0	1	0	1	0	0	1	0	1	18	0	1101	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	119	0	0	36	0	0	0	17	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	1556	2	6	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	12	0	0	23	0	0	0	0	0	0	0	32	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	27	27	309	0	0	0	297	0	0	0	0	0	0	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
